iteration,cumulative_edges_covered,new_edges,total_possible_edges,cumulative_coverage_percentage,new_coverage_percentage,execution_time,bug_type,average_execution_time,total_crashes,total_timeouts,unique_bugs,pass_rate
2329,94183,0,762867,12.345927,0.000000,0.022134,,0.970393,0,131,0,72.746781
2330,94183,0,762867,12.345927,0.000000,5.004771,timeout,0.972124,0,132,0,72.715573
2331,94183,0,762867,12.345927,0.000000,0.028139,,0.971719,0,132,0,72.727273
2332,94183,0,762867,12.345927,0.000000,0.026468,non_zero_exit,0.971314,0,132,0,72.696099
2333,94183,0,762867,12.345927,0.000000,1.036663,,0.971342,0,132,0,72.707798
2334,94183,0,762867,12.345927,0.000000,0.530585,,0.971153,0,132,0,72.719486
2335,94183,0,762867,12.345927,0.000000,5.004223,timeout,0.972880,0,133,0,72.688356
2336,94183,0,762867,12.345927,0.000000,0.028792,,0.972476,0,133,0,72.700043
2337,94183,0,762867,12.345927,0.000000,1.942212,,0.972891,0,133,0,72.711719
2338,94183,0,762867,12.345927,0.000000,1.032790,,0.972916,0,133,0,72.723386
2339,94183,0,762867,12.345927,0.000000,0.022989,non_zero_exit,0.972510,0,133,0,72.692308
2340,94183,0,762867,12.345927,0.000000,0.029184,,0.972107,0,133,0,72.703973
2341,94183,0,762867,12.345927,0.000000,0.030339,,0.971705,0,133,0,72.715628
2342,94183,0,762867,12.345927,0.000000,1.525272,,0.971942,0,133,0,72.727273
2343,94183,0,762867,12.345927,0.000000,0.537526,,0.971756,0,133,0,72.738908
2344,94183,0,762867,12.345927,0.000000,2.033757,,0.972209,0,133,0,72.750533
2345,94183,0,762867,12.345927,0.000000,0.020456,non_zero_exit,0.971803,0,133,0,72.719523
2346,94183,0,762867,12.345927,0.000000,0.031388,,0.971403,0,133,0,72.731146
2347,96160,1977,762867,12.605081,0.259154,5.014566,timeout,0.973125,0,134,0,72.700170
2348,96160,0,762867,12.605081,0.000000,0.030737,,0.972723,0,134,0,72.711792
2349,96160,0,762867,12.605081,0.000000,0.025126,non_zero_exit,0.972320,0,134,0,72.680851
2350,96160,0,762867,12.605081,0.000000,5.008102,timeout,0.974037,0,135,0,72.649936
2351,96160,0,762867,12.605081,0.000000,2.033134,,0.974487,0,135,0,72.661565
2352,96160,0,762867,12.605081,0.000000,1.028502,,0.974510,0,135,0,72.673183
2353,96160,0,762867,12.605081,0.000000,0.024685,,0.974107,0,135,0,72.684792
2354,96160,0,762867,12.605081,0.000000,0.033571,,0.973707,0,135,0,72.696391
2355,96160,0,762867,12.605081,0.000000,1.024964,,0.973729,0,135,0,72.707980
2356,96160,0,762867,12.605081,0.000000,3.032560,,0.974602,0,135,0,72.719559
2357,96160,0,762867,12.605081,0.000000,2.030443,,0.975050,0,135,0,72.731128
2358,96160,0,762867,12.605081,0.000000,5.004684,timeout,0.976758,0,136,0,72.700297
2359,96160,0,762867,12.605081,0.000000,0.020929,non_zero_exit,0.976353,0,136,0,72.669492
2360,96160,0,762867,12.605081,0.000000,0.033343,,0.975954,0,136,0,72.681067
2361,96160,0,762867,12.605081,0.000000,0.028822,,0.975553,0,136,0,72.692633
2362,96160,0,762867,12.605081,0.000000,0.029090,,0.975153,0,136,0,72.704190
2363,96160,0,762867,12.605081,0.000000,4.037388,,0.976448,0,136,0,72.715736
2364,96160,0,762867,12.605081,0.000000,0.128239,,0.976089,0,136,0,72.727273
2365,96160,0,762867,12.605081,0.000000,1.135946,,0.976157,0,136,0,72.738800
2366,96161,1,762867,12.605212,0.000131,0.025080,non_zero_exit,0.975755,0,136,0,72.708069
2367,96161,0,762867,12.605212,0.000000,0.023084,non_zero_exit,0.975353,0,136,0,72.677365
2368,96161,0,762867,12.605212,0.000000,0.536144,,0.975167,0,136,0,72.688898
2369,96164,3,762867,12.605605,0.000393,1.028186,non_zero_exit,0.975190,0,136,0,72.658228
2370,96164,0,762867,12.605605,0.000000,0.030309,,0.974791,0,136,0,72.669760
2371,96164,0,762867,12.605605,0.000000,0.021553,non_zero_exit,0.974389,0,136,0,72.639123
2372,96172,8,762867,12.606654,0.001049,0.027308,non_zero_exit,0.973990,0,136,0,72.608512
2373,96173,1,762867,12.606785,0.000131,0.021984,non_zero_exit,0.973589,0,136,0,72.577928
2374,96173,0,762867,12.606785,0.000000,2.037765,,0.974037,0,136,0,72.589474
2375,96173,0,762867,12.606785,0.000000,1.030070,,0.974061,0,136,0,72.601010
2376,96173,0,762867,12.606785,0.000000,1.028192,,0.974084,0,136,0,72.612537
2377,96173,0,762867,12.606785,0.000000,0.031353,,0.973687,0,136,0,72.624054
2378,96173,0,762867,12.606785,0.000000,1.031089,,0.973711,0,136,0,72.635561
2379,96173,0,762867,12.606785,0.000000,0.031170,,0.973315,0,136,0,72.647059
2380,96173,0,762867,12.606785,0.000000,2.029516,,0.973759,0,136,0,72.658547
2381,96173,0,762867,12.606785,0.000000,1.031644,,0.973783,0,136,0,72.670025
2382,96173,0,762867,12.606785,0.000000,1.028780,,0.973806,0,136,0,72.681494
2383,96173,0,762867,12.606785,0.000000,0.031528,,0.973411,0,136,0,72.692953
2384,96176,3,762867,12.607178,0.000393,0.028129,,0.973015,0,136,0,72.704403
2385,96176,0,762867,12.607178,0.000000,1.032759,,0.973040,0,136,0,72.715842
2386,96176,0,762867,12.607178,0.000000,0.024704,non_zero_exit,0.972642,0,136,0,72.685379
2387,96176,0,762867,12.607178,0.000000,0.021441,non_zero_exit,0.972244,0,136,0,72.654941
2388,96192,16,762867,12.609275,0.002097,1.030768,,0.972269,0,136,0,72.666388
2389,96192,0,762867,12.609275,0.000000,0.022290,non_zero_exit,0.971871,0,136,0,72.635983
2390,96192,0,762867,12.609275,0.000000,1.033550,,0.971897,0,136,0,72.647428
2391,96192,0,762867,12.609275,0.000000,0.027512,,0.971502,0,136,0,72.658863
2392,96192,0,762867,12.609275,0.000000,0.029973,,0.971109,0,136,0,72.670288
2393,96192,0,762867,12.609275,0.000000,5.007295,timeout,0.972795,0,137,0,72.639933
2394,96192,0,762867,12.609275,0.000000,1.033348,,0.972820,0,137,0,72.651357
2395,96193,1,762867,12.609406,0.000131,0.026500,,0.972425,0,137,0,72.662771
2396,96193,0,762867,12.609406,0.000000,1.031767,,0.972450,0,137,0,72.674176
2397,96193,0,762867,12.609406,0.000000,2.025370,,0.972889,0,137,0,72.685571
2398,96194,1,762867,12.609537,0.000131,0.029436,,0.972495,0,137,0,72.696957
2399,96194,0,762867,12.609537,0.000000,5.003450,timeout,0.974175,0,138,0,72.666667
2400,96194,0,762867,12.609537,0.000000,0.029950,,0.973782,0,138,0,72.678051
2401,96194,0,762867,12.609537,0.000000,3.032422,,0.974639,0,138,0,72.689425
2402,96194,0,762867,12.609537,0.000000,0.028613,,0.974245,0,138,0,72.700791
2403,96194,0,762867,12.609537,0.000000,1.030128,,0.974268,0,138,0,72.712146
2404,96194,0,762867,12.609537,0.000000,1.531906,,0.974500,0,138,0,72.723493
2405,96194,0,762867,12.609537,0.000000,2.030244,,0.974939,0,138,0,72.734830
2406,96194,0,762867,12.609537,0.000000,1.029749,,0.974962,0,138,0,72.746157
2407,96194,0,762867,12.609537,0.000000,0.534145,,0.974779,0,138,0,72.757475
2408,96194,0,762867,12.609537,0.000000,0.031269,,0.974387,0,138,0,72.768784
2409,96194,0,762867,12.609537,0.000000,5.004422,timeout,0.976059,0,139,0,72.738589
2410,96195,1,762867,12.609669,0.000131,1.034524,,0.976084,0,139,0,72.749896
2411,96195,0,762867,12.609669,0.000000,0.030478,,0.975691,0,139,0,72.761194
2412,96200,5,762867,12.610324,0.000655,0.021633,non_zero_exit,0.975296,0,139,0,72.731040
2413,96294,94,762867,12.622646,0.012322,1.034151,,0.975320,0,139,0,72.742336
2414,96294,0,762867,12.622646,0.000000,0.022918,non_zero_exit,0.974926,0,139,0,72.712215
2415,96298,4,762867,12.623170,0.000524,0.033444,non_zero_exit,0.974536,0,139,0,72.682119
2416,96298,0,762867,12.623170,0.000000,2.031072,,0.974974,0,139,0,72.693422
2417,96298,0,762867,12.623170,0.000000,0.039001,,0.974586,0,139,0,72.704715
2418,96300,2,762867,12.623432,0.000262,1.035611,,0.974612,0,139,0,72.715998
2419,96300,0,762867,12.623432,0.000000,1.028750,,0.974634,0,139,0,72.727273
2420,96300,0,762867,12.623432,0.000000,0.022233,non_zero_exit,0.974241,0,139,0,72.697233
2421,96300,0,762867,12.623432,0.000000,0.028049,,0.973850,0,139,0,72.708505
2422,96300,0,762867,12.623432,0.000000,2.395218,,0.974437,0,139,0,72.719769
2423,96300,0,762867,12.623432,0.000000,0.020629,non_zero_exit,0.974043,0,139,0,72.689769
2424,96300,0,762867,12.623432,0.000000,1.030487,,0.974066,0,139,0,72.701031
2425,96300,0,762867,12.623432,0.000000,1.033064,,0.974091,0,139,0,72.712284
2426,96300,0,762867,12.623432,0.000000,1.033246,,0.974115,0,139,0,72.723527
2427,96300,0,762867,12.623432,0.000000,1.031899,,0.974139,0,139,0,72.734761
2428,96300,0,762867,12.623432,0.000000,1.186620,,0.974226,0,139,0,72.745986
2429,96300,0,762867,12.623432,0.000000,3.030590,,0.975073,0,139,0,72.757202
2430,96300,0,762867,12.623432,0.000000,2.042594,,0.975512,0,139,0,72.768408
2431,96300,0,762867,12.623432,0.000000,0.022395,non_zero_exit,0.975120,0,139,0,72.738487
2432,96300,0,762867,12.623432,0.000000,0.034059,,0.974733,0,139,0,72.749692
2433,96300,0,762867,12.623432,0.000000,1.031721,,0.974756,0,139,0,72.760887
2434,96300,0,762867,12.623432,0.000000,0.034879,non_zero_exit,0.974370,0,139,0,72.731006
2435,96300,0,762867,12.623432,0.000000,2.100138,,0.974833,0,139,0,72.742200
2436,96302,2,762867,12.623695,0.000262,0.027492,,0.974444,0,139,0,72.753385
2437,96318,16,762867,12.625792,0.002097,0.029614,,0.974056,0,139,0,72.764561
2438,96318,0,762867,12.625792,0.000000,1.028510,,0.974079,0,139,0,72.775728
2439,96318,0,762867,12.625792,0.000000,1.029059,,0.974101,0,139,0,72.786885
2440,96318,0,762867,12.625792,0.000000,0.021474,non_zero_exit,0.973711,0,139,0,72.757067
2441,96318,0,762867,12.625792,0.000000,0.027055,,0.973323,0,139,0,72.768223
2442,96318,0,762867,12.625792,0.000000,1.028986,,0.973346,0,139,0,72.779370
2443,96318,0,762867,12.625792,0.000000,0.021711,non_zero_exit,0.972957,0,139,0,72.749591
2444,96318,0,762867,12.625792,0.000000,4.040826,non_zero_exit,0.974211,0,139,0,72.719836
2445,96318,0,762867,12.625792,0.000000,0.039457,,0.973829,0,139,0,72.730989
2446,96318,0,762867,12.625792,0.000000,2.429352,,0.974424,0,139,0,72.742133
2447,96318,0,762867,12.625792,0.000000,1.038669,,0.974450,0,139,0,72.753268
2448,96318,0,762867,12.625792,0.000000,5.004583,timeout,0.976096,0,140,0,72.723561
2449,96319,1,762867,12.625923,0.000131,3.033385,,0.976936,0,140,0,72.734694
2450,96319,0,762867,12.625923,0.000000,5.003385,timeout,0.978578,0,141,0,72.705018
2451,96320,1,762867,12.626054,0.000131,1.039447,,0.978603,0,141,0,72.716150
2452,96330,10,762867,12.627365,0.001311,1.030181,,0.978624,0,141,0,72.727273
2453,96330,0,762867,12.627365,0.000000,0.020824,non_zero_exit,0.978234,0,141,0,72.697637
2454,96330,0,762867,12.627365,0.000000,0.022511,non_zero_exit,0.977845,0,141,0,72.668024
2455,96330,0,762867,12.627365,0.000000,2.028565,,0.978273,0,141,0,72.679153
2456,96330,0,762867,12.627365,0.000000,3.033330,,0.979109,0,141,0,72.690273
2457,96330,0,762867,12.627365,0.000000,1.550449,,0.979341,0,141,0,72.701383
2458,96331,1,762867,12.627496,0.000131,1.034284,,0.979364,0,141,0,72.712485
2459,96331,0,762867,12.627496,0.000000,0.029927,,0.978978,0,141,0,72.723577
2460,96331,0,762867,12.627496,0.000000,0.035089,,0.978594,0,141,0,72.734661
2461,96331,0,762867,12.627496,0.000000,0.025941,,0.978207,0,141,0,72.745735
2462,96331,0,762867,12.627496,0.000000,0.024193,non_zero_exit,0.977820,0,141,0,72.716200
2463,96331,0,762867,12.627496,0.000000,0.021874,non_zero_exit,0.977432,0,141,0,72.686688
2464,96332,1,762867,12.627627,0.000131,0.023659,non_zero_exit,0.977045,0,141,0,72.657201
2465,96332,0,762867,12.627627,0.000000,0.027901,non_zero_exit,0.976660,0,141,0,72.627737
2466,96332,0,762867,12.627627,0.000000,0.025790,,0.976275,0,141,0,72.638833
2467,96332,0,762867,12.627627,0.000000,2.539803,,0.976908,0,141,0,72.649919
2468,96332,0,762867,12.627627,0.000000,1.036831,,0.976933,0,141,0,72.660996
2469,96332,0,762867,12.627627,0.000000,0.034730,,0.976551,0,141,0,72.672065
2470,96332,0,762867,12.627627,0.000000,5.006894,timeout,0.978182,0,142,0,72.642655
2471,96332,0,762867,12.627627,0.000000,0.022366,non_zero_exit,0.977795,0,142,0,72.613269
2472,96332,0,762867,12.627627,0.000000,0.039944,,0.977416,0,142,0,72.624343
2473,96332,0,762867,12.627627,0.000000,1.030206,,0.977438,0,142,0,72.635408
2474,96332,0,762867,12.627627,0.000000,1.034229,,0.977461,0,142,0,72.646465
2475,96332,0,762867,12.627627,0.000000,4.040710,,0.978698,0,142,0,72.657512
2476,96332,0,762867,12.627627,0.000000,1.033469,,0.978720,0,142,0,72.668551
2477,96332,0,762867,12.627627,0.000000,0.036678,,0.978340,0,142,0,72.679580
2478,96355,23,762867,12.630642,0.003015,5.004643,timeout,0.979964,0,143,0,72.650262
2479,96366,11,762867,12.632084,0.001442,0.028806,,0.979580,0,143,0,72.661290
2480,96366,0,762867,12.632084,0.000000,0.025040,,0.979196,0,143,0,72.672310
2481,96366,0,762867,12.632084,0.000000,0.029831,,0.978813,0,143,0,72.683320
2482,96366,0,762867,12.632084,0.000000,0.021082,non_zero_exit,0.978427,0,143,0,72.654048
2483,96366,0,762867,12.632084,0.000000,0.031286,,0.978046,0,143,0,72.665056
2484,96366,0,762867,12.632084,0.000000,1.890455,,0.978413,0,143,0,72.676056
2485,96368,2,762867,12.632346,0.000262,0.023548,non_zero_exit,0.978029,0,143,0,72.646822
2486,96368,0,762867,12.632346,0.000000,0.029259,,0.977648,0,143,0,72.657821
2487,96374,6,762867,12.633133,0.000787,0.535799,,0.977470,0,143,0,72.668810
2488,96374,0,762867,12.633133,0.000000,0.339591,,0.977214,0,143,0,72.679791
2489,96374,0,762867,12.633133,0.000000,0.031071,,0.976834,0,143,0,72.690763
2490,96389,15,762867,12.635099,0.001966,4.031700,,0.978060,0,143,0,72.701726
2491,96389,0,762867,12.635099,0.000000,1.037112,,0.978084,0,143,0,72.712681
2492,96389,0,762867,12.635099,0.000000,1.137875,,0.978148,0,143,0,72.723626
2493,96389,0,762867,12.635099,0.000000,0.020942,non_zero_exit,0.977764,0,143,0,72.694467
2494,96455,66,762867,12.643750,0.008652,5.017637,timeout,0.979383,0,144,0,72.665331
2495,96455,0,762867,12.643750,0.000000,0.539772,,0.979207,0,144,0,72.676282
2496,96455,0,762867,12.643750,0.000000,0.027646,,0.978826,0,144,0,72.687225
2497,96455,0,762867,12.643750,0.000000,0.034629,,0.978448,0,144,0,72.698159
2498,96455,0,762867,12.643750,0.000000,0.022798,non_zero_exit,0.978066,0,144,0,72.669068
2499,96455,0,762867,12.643750,0.000000,0.021450,non_zero_exit,0.977683,0,144,0,72.640000
2500,96455,0,762867,12.643750,0.000000,1.030617,,0.977704,0,144,0,72.650940
2501,96455,0,762867,12.643750,0.000000,0.030838,,0.977326,0,144,0,72.661871
2502,96455,0,762867,12.643750,0.000000,5.003968,timeout,0.978934,0,145,0,72.632841
2503,96455,0,762867,12.643750,0.000000,0.029725,non_zero_exit,0.978555,0,145,0,72.603834
2504,96455,0,762867,12.643750,0.000000,0.030176,,0.978177,0,145,0,72.614770
2505,96455,0,762867,12.643750,0.000000,0.038312,,0.977802,0,145,0,72.625698
2506,96455,0,762867,12.643750,0.000000,0.034433,,0.977425,0,145,0,72.636617
2507,96455,0,762867,12.643750,0.000000,0.029194,,0.977047,0,145,0,72.647528
2508,96455,0,762867,12.643750,0.000000,1.032475,,0.977069,0,145,0,72.658430
2509,96455,0,762867,12.643750,0.000000,0.031636,,0.976693,0,145,0,72.669323
2510,96455,0,762867,12.643750,0.000000,0.024565,non_zero_exit,0.976314,0,145,0,72.640382
2511,96456,1,762867,12.643882,0.000131,3.037941,non_zero_exit,0.977134,0,145,0,72.611465
2512,96456,0,762867,12.643882,0.000000,3.037573,,0.977954,0,145,0,72.622364
2513,96456,0,762867,12.643882,0.000000,0.031732,,0.977578,0,145,0,72.633254
2514,96461,5,762867,12.644537,0.000655,2.541487,,0.978200,0,145,0,72.644135
2515,96461,0,762867,12.644537,0.000000,2.109922,,0.978650,0,145,0,72.655008
2516,96461,0,762867,12.644537,0.000000,0.031436,,0.978273,0,145,0,72.665872
2517,96461,0,762867,12.644537,0.000000,0.021687,non_zero_exit,0.977893,0,145,0,72.637014
2518,96461,0,762867,12.644537,0.000000,0.030231,,0.977517,0,145,0,72.647876
2519,96462,1,762867,12.644668,0.000131,0.020781,non_zero_exit,0.977137,0,145,0,72.619048
2520,96462,0,762867,12.644668,0.000000,0.020652,non_zero_exit,0.976758,0,145,0,72.590242
2521,96466,4,762867,12.645192,0.000524,0.022348,non_zero_exit,0.976380,0,145,0,72.561459
2522,96466,0,762867,12.645192,0.000000,0.435508,,0.976165,0,145,0,72.572335
2523,96466,0,762867,12.645192,0.000000,0.134104,,0.975832,0,145,0,72.583201
2524,96466,0,762867,12.645192,0.000000,4.037645,,0.977044,0,145,0,72.594059
2525,96466,0,762867,12.645192,0.000000,3.031812,,0.977858,0,145,0,72.604909
2526,96466,0,762867,12.645192,0.000000,2.536356,,0.978474,0,145,0,72.615750
2527,96466,0,762867,12.645192,0.000000,0.032347,,0.978100,0,145,0,72.626582
2528,96466,0,762867,12.645192,0.000000,0.035954,,0.977728,0,145,0,72.637406
2529,96466,0,762867,12.645192,0.000000,0.031612,,0.977354,0,145,0,72.648221
2530,96466,0,762867,12.645192,0.000000,0.029351,,0.976979,0,145,0,72.659028
2531,96466,0,762867,12.645192,0.000000,0.021539,non_zero_exit,0.976602,0,145,0,72.630332
2532,96487,21,762867,12.647945,0.002753,0.044053,,0.976234,0,145,0,72.641137
2533,96487,0,762867,12.647945,0.000000,0.028577,,0.975860,0,145,0,72.651934
2534,96487,0,762867,12.647945,0.000000,1.030450,,0.975881,0,145,0,72.662722
2535,96487,0,762867,12.647945,0.000000,5.003789,timeout,0.977469,0,146,0,72.634069
2536,96487,0,762867,12.647945,0.000000,1.032957,,0.977491,0,146,0,72.644856
2537,96487,0,762867,12.647945,0.000000,0.915781,,0.977467,0,146,0,72.655634
2538,96492,5,762867,12.648601,0.000655,1.043275,,0.977493,0,146,0,72.666404
2539,96492,0,762867,12.648601,0.000000,0.026496,,0.977118,0,146,0,72.677165
2540,96492,0,762867,12.648601,0.000000,0.024061,non_zero_exit,0.976743,0,146,0,72.648564
2541,96492,0,762867,12.648601,0.000000,0.497475,,0.976555,0,146,0,72.659323
2542,96492,0,762867,12.648601,0.000000,1.030488,,0.976576,0,146,0,72.670075
2543,96492,0,762867,12.648601,0.000000,0.026770,,0.976203,0,146,0,72.680818
2544,96492,0,762867,12.648601,0.000000,1.025633,,0.976222,0,146,0,72.691552
2545,96493,1,762867,12.648732,0.000131,0.025373,,0.975849,0,146,0,72.702278
2546,96493,0,762867,12.648732,0.000000,1.029919,,0.975870,0,146,0,72.712996
2547,96493,0,762867,12.648732,0.000000,0.018757,non_zero_exit,0.975494,0,146,0,72.684458
2548,96493,0,762867,12.648732,0.000000,5.003842,timeout,0.977075,0,147,0,72.655944
2549,96493,0,762867,12.648732,0.000000,3.032856,,0.977881,0,147,0,72.666667
2550,96509,16,762867,12.650829,0.002097,0.024324,,0.977507,0,147,0,72.677381
2551,96509,0,762867,12.650829,0.000000,0.026503,non_zero_exit,0.977134,0,147,0,72.648903
2552,96513,4,762867,12.651353,0.000524,0.027097,non_zero_exit,0.976762,0,147,0,72.620447
2553,96513,0,762867,12.651353,0.000000,0.024344,non_zero_exit,0.976389,0,147,0,72.592013
2554,96513,0,762867,12.651353,0.000000,1.030124,,0.976410,0,147,0,72.602740
2555,96513,0,762867,12.651353,0.000000,4.538777,,0.977804,0,147,0,72.613459
2556,96513,0,762867,12.651353,0.000000,0.028136,,0.977433,0,147,0,72.624169
2557,96514,1,762867,12.651484,0.000131,0.024556,non_zero_exit,0.977060,0,147,0,72.595778
2558,96514,0,762867,12.651484,0.000000,3.040216,,0.977866,0,147,0,72.606487
2559,96514,0,762867,12.651484,0.000000,0.025591,non_zero_exit,0.977494,0,147,0,72.578125
2560,96514,0,762867,12.651484,0.000000,0.029610,,0.977124,0,147,0,72.588832
2561,96514,0,762867,12.651484,0.000000,0.029114,,0.976754,0,147,0,72.599532
2562,96514,0,762867,12.651484,0.000000,1.023318,,0.976772,0,147,0,72.610222
2563,96514,0,762867,12.651484,0.000000,1.026809,,0.976792,0,147,0,72.620905
2564,96514,0,762867,12.651484,0.000000,1.030383,,0.976813,0,147,0,72.631579
2565,96587,73,762867,12.661054,0.009569,0.134950,,0.976485,0,147,0,72.642245
2566,96587,0,762867,12.661054,0.000000,0.021703,non_zero_exit,0.976113,0,147,0,72.613946
2567,96587,0,762867,12.661054,0.000000,0.024194,non_zero_exit,0.975742,0,147,0,72.585670
2568,96587,0,762867,12.661054,0.000000,0.030374,,0.975374,0,147,0,72.596341
2569,96587,0,762867,12.661054,0.000000,0.025920,,0.975005,0,147,0,72.607004
2570,96587,0,762867,12.661054,0.000000,5.008069,timeout,0.976573,0,148,0,72.578763
2571,96587,0,762867,12.661054,0.000000,0.024415,non_zero_exit,0.976203,0,148,0,72.550544
2572,96598,11,762867,12.662496,0.001442,5.018347,timeout,0.977774,0,149,0,72.522347
2573,96598,0,762867,12.662496,0.000000,0.023605,non_zero_exit,0.977403,0,149,0,72.494172
2574,96599,1,762867,12.662627,0.000131,5.004350,timeout,0.978967,0,150,0,72.466019
2575,96599,0,762867,12.662627,0.000000,3.029698,,0.979763,0,150,0,72.476708
2576,96599,0,762867,12.662627,0.000000,0.026787,,0.979394,0,150,0,72.487388
2577,96599,0,762867,12.662627,0.000000,0.029055,,0.979025,0,150,0,72.498061
2578,96599,0,762867,12.662627,0.000000,0.036319,,0.978659,0,150,0,72.508724
2579,96599,0,762867,12.662627,0.000000,5.004026,timeout,0.980220,0,151,0,72.480620
2580,96599,0,762867,12.662627,0.000000,0.024158,non_zero_exit,0.979849,0,151,0,72.452538
2581,96599,0,762867,12.662627,0.000000,0.024381,non_zero_exit,0.979479,0,151,0,72.424477
2582,96599,0,762867,12.662627,0.000000,0.026450,non_zero_exit,0.979110,0,151,0,72.396438
2583,96599,0,762867,12.662627,0.000000,0.028731,,0.978742,0,151,0,72.407121
2584,96599,0,762867,12.662627,0.000000,1.027742,,0.978761,0,151,0,72.417795
2585,96602,3,762867,12.663020,0.000393,5.025062,timeout,0.980326,0,152,0,72.389791
2586,96602,0,762867,12.663020,0.000000,1.034067,,0.980347,0,152,0,72.400464
2587,96602,0,762867,12.663020,0.000000,0.026755,,0.979978,0,152,0,72.411128
2588,96606,4,762867,12.663544,0.000524,0.029375,,0.979611,0,152,0,72.421784
2589,96606,0,762867,12.663544,0.000000,0.048433,,0.979252,0,152,0,72.432432
2590,96613,7,762867,12.664462,0.000918,0.029967,,0.978885,0,152,0,72.443072
2591,96613,0,762867,12.664462,0.000000,5.006172,timeout,0.980439,0,153,0,72.415123
2592,96613,0,762867,12.664462,0.000000,0.026321,,0.980071,0,153,0,72.425762
2593,96613,0,762867,12.664462,0.000000,0.026083,,0.979703,0,153,0,72.436392
2594,96613,0,762867,12.664462,0.000000,0.032438,,0.979338,0,153,0,72.447013
2595,96613,0,762867,12.664462,0.000000,0.021842,non_zero_exit,0.978969,0,153,0,72.419106
2596,96613,0,762867,12.664462,0.000000,1.030930,,0.978989,0,153,0,72.429727
2597,96633,20,762867,12.667084,0.002622,0.030824,,0.978625,0,153,0,72.440339
2598,96633,0,762867,12.667084,0.000000,0.033911,,0.978261,0,153,0,72.450943
2599,96638,5,762867,12.667739,0.000655,1.032537,,0.978282,0,153,0,72.461538
2600,96638,0,762867,12.667739,0.000000,1.033531,,0.978303,0,153,0,72.472126
2601,96638,0,762867,12.667739,0.000000,1.031166,,0.978323,0,153,0,72.482706
2602,96638,0,762867,12.667739,0.000000,0.030294,,0.977959,0,153,0,72.493277
2603,96638,0,762867,12.667739,0.000000,1.037987,non_zero_exit,0.977982,0,153,0,72.465438
2604,96638,0,762867,12.667739,0.000000,5.004094,timeout,0.979528,0,154,0,72.437620
2605,96638,0,762867,12.667739,0.000000,0.029645,,0.979163,0,154,0,72.448196
2606,96638,0,762867,12.667739,0.000000,5.004615,timeout,0.980707,0,155,0,72.420407
2607,96638,0,762867,12.667739,0.000000,0.033448,,0.980344,0,155,0,72.430982
2608,96639,1,762867,12.667870,0.000131,0.030442,non_zero_exit,0.979980,0,155,0,72.403220
2609,96639,0,762867,12.667870,0.000000,0.033098,,0.979617,0,155,0,72.413793
2610,96639,0,762867,12.667870,0.000000,0.021175,non_zero_exit,0.979250,0,155,0,72.386059
2611,96639,0,762867,12.667870,0.000000,2.103637,,0.979681,0,155,0,72.396631
2612,96639,0,762867,12.667870,0.000000,0.029429,,0.979317,0,155,0,72.407195
2613,96639,0,762867,12.667870,0.000000,0.026114,non_zero_exit,0.978952,0,155,0,72.379495
2614,96639,0,762867,12.667870,0.000000,0.025149,non_zero_exit,0.978588,0,155,0,72.351816
2615,96639,0,762867,12.667870,0.000000,0.532795,,0.978417,0,155,0,72.362385
2616,96639,0,762867,12.667870,0.000000,0.129653,,0.978093,0,155,0,72.372946
2617,96639,0,762867,12.667870,0.000000,1.034205,,0.978114,0,155,0,72.383499
2618,96639,0,762867,12.667870,0.000000,2.921143,,0.978856,0,155,0,72.394044
2619,96639,0,762867,12.667870,0.000000,3.002169,,0.979629,0,155,0,72.404580
2620,96639,0,762867,12.667870,0.000000,0.970707,,0.979625,0,155,0,72.415109
2621,96639,0,762867,12.667870,0.000000,0.020977,non_zero_exit,0.979260,0,155,0,72.387490
2622,96647,8,762867,12.668919,0.001049,0.029751,,0.978898,0,155,0,72.398018
2623,96647,0,762867,12.668919,0.000000,0.029613,,0.978536,0,155,0,72.408537
2624,96648,1,762867,12.669050,0.000131,0.028612,,0.978174,0,155,0,72.419048
2625,96648,0,762867,12.669050,0.000000,0.024741,non_zero_exit,0.977811,0,155,0,72.391470
2626,96648,0,762867,12.669050,0.000000,3.029859,,0.978592,0,155,0,72.401979
2627,96648,0,762867,12.669050,0.000000,0.022719,non_zero_exit,0.978228,0,155,0,72.374429
2628,96648,0,762867,12.669050,0.000000,0.031890,,0.977868,0,155,0,72.384937
2629,96648,0,762867,12.669050,0.000000,0.333033,,0.977623,0,155,0,72.395437
2630,96649,1,762867,12.669181,0.000131,0.026948,non_zero_exit,0.977262,0,155,0,72.367921
2631,96649,0,762867,12.669181,0.000000,0.033482,,0.976903,0,155,0,72.378419
2632,96649,0,762867,12.669181,0.000000,1.028755,,0.976923,0,155,0,72.388910
2633,96649,0,762867,12.669181,0.000000,0.038838,non_zero_exit,0.976567,0,155,0,72.361427
2634,96649,0,762867,12.669181,0.000000,1.026418,,0.976586,0,155,0,72.371917
2635,96649,0,762867,12.669181,0.000000,0.021547,non_zero_exit,0.976223,0,155,0,72.344461
2636,96649,0,762867,12.669181,0.000000,0.023613,non_zero_exit,0.975862,0,155,0,72.317027
2637,96649,0,762867,12.669181,0.000000,0.021677,non_zero_exit,0.975500,0,155,0,72.289613
